,batch,cluster_number,size
4524,1582,2,513
4525,1583,0,82
4526,1583,1,542
4527,1583,2,376
4528,1584,0,43
4529,1584,1,860
4530,1584,2,97
4531,1585,0,333
4532,1585,1,667
4533,1586,0,45
4534,1586,1,502
4535,1586,2,453
4536,1587,0,202
4537,1587,1,72
4538,1587,2,726
4539,1588,0,911
4540,1588,1,89
4541,1589,0,618
4542,1589,1,382
4543,1590,0,537
4544,1590,1,463
4545,1591,0,676
4546,1591,1,324
4547,1592,0,208
4548,1592,1,70
4549,1592,2,722
4550,1593,0,259
4551,1593,1,741
4552,1594,0,29
4553,1594,1,512
4554,1594,2,339
4555,1594,3,120
4556,1595,0,941
4557,1595,1,59
4558,1596,0,516
4559,1596,1,433
4560,1596,2,51
4561,1597,0,35
4562,1597,1,154
4563,1597,2,685
4564,1597,3,55
4565,1597,4,71
4566,1598,0,268
4567,1598,1,618
4568,1598,2,114
4569,1599,0,42
4570,1599,1,406
4571,1599,2,234
4572,1599,3,318
4573,1600,0,220
4574,1600,1,780
4575,1601,0,657
4576,1601,1,343
4577,1602,0,154
4578,1602,1,698
4579,1602,2,29
4580,1602,3,31
4581,1602,4,88
4582,1603,0,70
4583,1603,1,266
4584,1603,2,25
4585,1603,3,639
4586,1604,0,28
4587,1604,1,653
4588,1604,2,319
4589,1605,0,394
4590,1605,1,606
4591,1606,0,574
4592,1606,1,426
4593,1607,0,34
4594,1607,1,656
4595,1607,2,20
4596,1607,3,290
4597,1608,0,932
4598,1608,1,68
4599,1609,0,590
4600,1609,1,410
4601,1610,0,446
4602,1610,1,554
4603,1611,0,468
4604,1611,1,532
4605,1612,0,610
4606,1612,1,390
4607,1613,0,227
4608,1613,1,773
4609,1614,0,327
4610,1614,1,214
4611,1614,2,459
4612,1615,0,164
4613,1615,1,836
4614,1616,0,254
4615,1616,1,746
4616,1617,0,667
4617,1617,1,137
4618,1617,2,196
4619,1618,0,738
4620,1618,1,262
4621,1619,0,344
4622,1619,1,656
4623,1620,0,675
4624,1620,1,325
4625,1621,0,180
4626,1621,1,820
4627,1622,0,300
4628,1622,1,469
4629,1622,2,231
4630,1623,0,21
4631,1623,1,452
4632,1623,2,19
4633,1623,3,508
4634,1624,0,270
4635,1624,1,730
4636,1625,0,128
4637,1625,1,872
4638,1626,0,649
4639,1626,1,351
4640,1627,0,490
4641,1627,1,155
4642,1627,2,355
4643,1628,0,252
4644,1628,1,748
4645,1629,0,265
4646,1629,1,340
4647,1629,2,395
4648,1630,0,28
4649,1630,1,419
4650,1630,2,553
4651,1631,0,263
4652,1631,1,737
4653,1632,0,297
4654,1632,1,667
4655,1632,2,36
4656,1633,0,916
4657,1633,1,84
4658,1634,0,253
4659,1634,1,162
4660,1634,2,585
4661,1635,0,308
4662,1635,1,692
4663,1636,0,412
4664,1636,1,513
4665,1636,2,75
4666,1637,0,134
4667,1637,1,866
4668,1638,0,231
4669,1638,1,440
4670,1638,2,329
4671,1639,0,23
4672,1639,1,977
4673,1640,0,139
4674,1640,1,444
4675,1640,2,417
4676,1641,0,377
4677,1641,1,623
4678,1642,0,24
4679,1642,1,976
4680,1643,0,633
4681,1643,1,367
4682,1644,0,277
4683,1644,1,723
4684,1645,0,139
4685,1645,1,861
4686,1646,0,59
4687,1646,1,941
4688,1647,0,129
4689,1647,1,871
4690,1648,0,17
4691,1648,1,83
4692,1648,2,325
4693,1648,3,575
4694,1649,0,241
4695,1649,1,759
4696,1650,0,814
4697,1650,1,186
4698,1651,0,89
4699,1651,1,719
4700,1651,2,192
4701,1652,0,801
4702,1652,1,199
4703,1653,0,66
4704,1653,1,51
4705,1653,2,338
4706,1653,3,545
4707,1654,0,361
4708,1654,1,639
4709,1655,0,110
4710,1655,1,890
4711,1656,0,780
4712,1656,1,220
4713,1657,0,126
4714,1657,1,874
4715,1658,0,162
4716,1658,1,838
4717,1659,0,92
4718,1659,1,908
4719,1660,0,23
4720,1660,1,511
4721,1660,2,466
4722,1661,0,202
4723,1661,1,798
4724,1662,0,664
4725,1662,1,336
4726,1663,0,488
4727,1663,1,512
4728,1664,0,438
4729,1664,1,562
4730,1665,0,878
4731,1665,1,122
4732,1666,0,968
4733,1666,1,32
4734,1667,0,953
4735,1667,1,47
4736,1668,0,410
4737,1668,1,590
4738,1669,0,497
4739,1669,1,422
4740,1669,2,81
4741,1670,0,294
4742,1670,1,706
4743,1671,0,319
4744,1671,1,681
4745,1672,0,166
4746,1672,1,834
4747,1673,0,40
4748,1673,1,960
4749,1674,0,468
4750,1674,1,532
4751,1675,0,55
4752,1675,1,142
4753,1675,2,803
4754,1676,0,305
4755,1676,1,695
4756,1677,0,353
4757,1677,1,219
4758,1677,2,428
4759,1678,0,368
4760,1678,1,632
4761,1679,0,951
4762,1679,1,49
4763,1680,0,127
4764,1680,1,873
4765,1681,0,320
4766,1681,1,47
4767,1681,2,66
4768,1681,3,567
4769,1682,0,156
4770,1682,1,844
4771,1683,0,36
4772,1683,1,832
4773,1683,2,47
4774,1683,3,85
4775,1684,0,491
4776,1684,1,46
4777,1684,2,89
4778,1684,3,75
4779,1684,4,299
4780,1685,0,305
4781,1685,1,84
4782,1685,2,132
4783,1685,3,479
4784,1686,0,553
4785,1686,1,351
4786,1686,2,96
4787,1687,0,93
4788,1687,1,499
4789,1687,2,408
4790,1688,0,113
4791,1688,1,575
4792,1688,2,312
4793,1689,0,114
4794,1689,1,399
4795,1689,2,487
4796,1690,0,55
4797,1690,1,112
4798,1690,2,138
4799,1690,3,695
4800,1691,0,56
4801,1691,1,457
4802,1691,2,324
4803,1691,3,146
4804,1691,4,17
4805,1692,0,134
4806,1692,1,542
4807,1692,2,267
4808,1692,3,57
4809,1693,0,569
4810,1693,1,157
4811,1693,2,274
4812,1694,0,169
4813,1694,1,664
4814,1694,2,167
4815,1695,0,787
4816,1695,1,213
4817,1696,0,162
4818,1696,1,838
4819,1697,0,184
4820,1697,1,405
4821,1697,2,35
4822,1697,3,325
4823,1697,4,51
4824,1698,0,809
4825,1698,1,191
4826,1699,0,190
4827,1699,1,170
4828,1699,2,640
4829,1700,0,87
4830,1700,1,738
4831,1700,2,175
4832,1701,0,186
4833,1701,1,182
4834,1701,2,530
4835,1701,3,102
4836,1702,0,310
4837,1702,1,690
4838,1703,0,215
4839,1703,1,785
4840,1704,0,17
4841,1704,1,363
4842,1704,2,181
4843,1704,3,439
4844,1705,0,213
4845,1705,1,787
4846,1706,0,804
4847,1706,1,196
4848,1707,0,113
4849,1707,1,719
4850,1707,2,168
4851,1708,0,275
4852,1708,1,725
4853,1709,0,236
4854,1709,1,764
4855,1710,0,168
4856,1710,1,182
4857,1710,2,650
4858,1711,0,158
4859,1711,1,842
4860,1712,0,187
4861,1712,1,813
4862,1713,0,236
4863,1713,1,595
4864,1713,2,169
4865,1714,0,210
4866,1714,1,790
4867,1715,0,457
4868,1715,1,543
4869,1716,0,773
4870,1716,1,227
4871,1717,0,260
4872,1717,1,149
4873,1717,2,591
4874,1718,0,767
4875,1718,1,233
4876,1719,0,264
4877,1719,1,736
4878,1720,0,67
4879,1720,1,485
4880,1720,2,163
4881,1720,3,25
4882,1720,4,260
4883,1721,0,800
4884,1721,1,200
4885,1722,0,184
4886,1722,1,816
4887,1723,0,790
4888,1723,1,210
4889,1724,0,791
4890,1724,1,209
4891,1725,0,76
4892,1725,1,219
4893,1725,2,705
4894,1726,0,782
4895,1726,1,218
4896,1727,0,41
4897,1727,1,360
4898,1727,2,403
4899,1727,3,196
4900,1728,0,266
4901,1728,1,734
4902,1729,0,740
4903,1729,1,260
4904,1730,0,236
4905,1730,1,764
4906,1731,0,278
4907,1731,1,722
4908,1732,0,294
4909,1732,1,706
4910,1733,0,661
4911,1733,1,339
4912,1734,0,680
4913,1734,1,320
4914,1735,0,112
4915,1735,1,391
4916,1735,2,497
4917,1736,0,677
4918,1736,1,323
4919,1737,0,375
4920,1737,1,625
4921,1738,0,691
4922,1738,1,309
4923,1739,0,397
4924,1739,1,271
4925,1739,2,332
4926,1740,0,344
4927,1740,1,656
4928,1741,0,340
4929,1741,1,660
4930,1742,0,321
4931,1742,1,679
4932,1743,0,101
4933,1743,1,277
4934,1743,2,622
4935,1744,0,273
4936,1744,1,260
4937,1744,2,210
4938,1744,3,113
4939,1744,4,144
4940,1745,0,101
4941,1745,1,261
4942,1745,2,638
4943,1746,0,684
4944,1746,1,316
4945,1747,0,99
4946,1747,1,131
4947,1747,2,208
4948,1747,3,562
4949,1748,0,525
4950,1748,1,475
4951,1749,0,225
4952,1749,1,396
4953,1749,2,379
4954,1750,0,590
4955,1750,1,410
4956,1751,0,147
4957,1751,1,566
4958,1751,2,287
4959,1752,0,255
4960,1752,1,291
4961,1752,2,98
4962,1752,3,356
4963,1753,0,217
4964,1753,1,285
4965,1753,2,498
4966,1754,0,99
4967,1754,1,215
4968,1754,2,46
4969,1754,3,177
4970,1754,4,463
4971,1755,0,54
4972,1755,1,615
4973,1755,2,236
4974,1755,3,95
4975,1756,0,281
4976,1756,1,223
4977,1756,2,496
4978,1757,0,101
4979,1757,1,252
4980,1757,2,65
4981,1757,3,222
4982,1757,4,79
4983,1757,5,281
4984,1758,0,111
4985,1758,1,248
4986,1758,2,216
4987,1758,3,62
4988,1758,4,363
4989,1759,0,663
4990,1759,1,337
4991,1760,0,271
4992,1760,1,56
4993,1760,2,60
4994,1760,3,613
4995,1761,0,138
4996,1761,1,603
4997,1761,2,259
4998,1762,0,113
4999,1762,1,596
5000,1762,2,291
5001,1763,0,192
5002,1763,1,62
5003,1763,2,235
5004,1763,3,511
5005,1764,0,933
5006,1764,1,67
5007,1765,0,692
5008,1765,1,308
5009,1766,0,565
5010,1766,1,234
5011,1766,2,201
5012,1767,0,720
5013,1767,1,280
5014,1768,0,637
5015,1768,1,363
5016,1769,0,91
5017,1769,1,122
5018,1769,2,85
5019,1769,3,31
5020,1769,4,49
5021,1769,5,68
5022,1769,6,391
5023,1769,7,163
5024,1770,0,165
5025,1770,1,522
5026,1770,2,313
5027,1771,0,144
5028,1771,1,68
5029,1771,2,788
5030,1772,0,232
5031,1772,1,768
5032,1773,0,160
5033,1773,1,248
5034,1773,2,592
5035,1774,0,723
5036,1774,1,277
5037,1775,0,103
5038,1775,1,560
5039,1775,2,124
5040,1775,3,213
5041,1776,0,302
5042,1776,1,698
5043,1777,0,682
5044,1777,1,318
5045,1778,0,273
5046,1778,1,142
5047,1778,2,585
5048,1779,0,102
5049,1779,1,419
5050,1779,2,307
5051,1779,3,172
5052,1780,0,671
5053,1780,1,329
5054,1781,0,573
5055,1781,1,283
5056,1781,2,39
5057,1781,3,105
5058,1782,0,290
5059,1782,1,710
5060,1783,0,307
5061,1783,1,344
5062,1783,2,349
5063,1784,0,233
5064,1784,1,767
5065,1785,0,211
5066,1785,1,127
5067,1785,2,176
5068,1785,3,100
5069,1785,4,386
5070,1786,0,713
5071,1786,1,287
5072,1787,0,514
5073,1787,1,260
5074,1787,2,226
5075,1788,0,276
5076,1788,1,724
5077,1789,0,682
5078,1789,1,318
5079,1790,0,680
5080,1790,1,320
5081,1791,0,688
5082,1791,1,312
5083,1792,0,265
5084,1792,1,735
5085,1793,0,229
5086,1793,1,771
5087,1794,0,30
5088,1794,1,185
5089,1794,2,544
5090,1794,3,143
5091,1794,4,98
5092,1795,0,375
5093,1795,1,272
5094,1795,2,353
5095,1796,0,337
5096,1796,1,663
5097,1797,0,663
5098,1797,1,337
5099,1798,0,339
5100,1798,1,661
5101,1799,0,547
5102,1799,1,265
5103,1799,2,158
5104,1799,3,30
5105,1800,0,536
5106,1800,1,464
5107,1801,0,841
5108,1801,1,159
5109,1802,0,290
5110,1802,1,662
5111,1802,2,48
5112,1803,0,197
5113,1803,1,803
5114,1804,0,636
5115,1804,1,364
5116,1805,0,572
5117,1805,1,282
5118,1805,2,115
5119,1805,3,31
5120,1806,0,582
5121,1806,1,418
5122,1807,0,728
5123,1807,1,272
5124,1808,0,301
5125,1808,1,317
5126,1808,2,382
5127,1809,0,79
5128,1809,1,244
5129,1809,2,521
5130,1809,3,156
5131,1810,0,265
5132,1810,1,735
5133,1811,0,747
5134,1811,1,204
5135,1811,2,49
5136,1812,0,235
5137,1812,1,765
5138,1813,0,225
5139,1813,1,775
5140,1814,0,164
5141,1814,1,455
5142,1814,2,112
5143,1814,3,269
5144,1815,0,297
5145,1815,1,703
5146,1816,0,645
5147,1816,1,355
5148,1817,0,274
5149,1817,1,451
5150,1817,2,275
5151,1818,0,262
5152,1818,1,231
5153,1818,2,507
5154,1819,0,57
5155,1819,1,218
5156,1819,2,110
5157,1819,3,615
5158,1820,0,265
5159,1820,1,247
5160,1820,2,488
5161,1821,0,144
5162,1821,1,328
5163,1821,2,528
5164,1822,0,306
5165,1822,1,73
5166,1822,2,149
5167,1822,3,115
5168,1822,4,357
5169,1823,0,523
5170,1823,1,162
5171,1823,2,315
5172,1824,0,229
5173,1824,1,619
5174,1824,2,152
5175,1825,0,723
5176,1825,1,277
5177,1826,0,762
5178,1826,1,238
5179,1827,0,103
5180,1827,1,656
5181,1827,2,241
5182,1828,0,176
5183,1828,1,824
5184,1829,0,556
5185,1829,1,444
5186,1830,0,272
5187,1830,1,728
5188,1831,0,367
5189,1831,1,633
5190,1832,0,693
5191,1832,1,307
5192,1833,0,510
5193,1833,1,490
5194,1834,0,462
5195,1834,1,243
5196,1834,2,295
5197,1835,0,605
5198,1835,1,395
5199,1836,0,544
5200,1836,1,456
5201,1837,0,646
5202,1837,1,354
5203,1838,0,703
5204,1838,1,297
5205,1839,0,759
5206,1839,1,241
5207,1840,0,224
5208,1840,1,616
5209,1840,2,160
5210,1841,0,443
5211,1841,1,557
5212,1842,0,316
5213,1842,1,574
5214,1842,2,110
5215,1843,0,163
5216,1843,1,161
5217,1843,2,676
5218,1844,0,318
5219,1844,1,682
5220,1845,0,283
5221,1845,1,717
5222,1846,0,106
5223,1846,1,240
5224,1846,2,116
5225,1846,3,538
5226,1847,0,224
5227,1847,1,283
5228,1847,2,493
5229,1848,0,278
5230,1848,1,435
5231,1848,2,287
5232,1849,0,270
5233,1849,1,730
5234,1850,0,487
5235,1850,1,334
5236,1850,2,179
5237,1851,0,204
5238,1851,1,796
5239,1852,0,208
5240,1852,1,380
5241,1852,2,412
5242,1853,0,549
5243,1853,1,451
5244,1854,0,347
5245,1854,1,653
5246,1855,0,178
5247,1855,1,721
5248,1855,2,101
5249,1856,0,228
5250,1856,1,109
5251,1856,2,663
5252,1857,0,239
5253,1857,1,467
5254,1857,2,294
5255,1858,0,49
5256,1858,1,653
5257,1858,2,298
5258,1859,0,421
5259,1859,1,579
5260,1860,0,382
5261,1860,1,618
5262,1861,0,419
5263,1861,1,581
5264,1862,0,276
5265,1862,1,724
5266,1863,0,792
5267,1863,1,208
5268,1864,0,728
5269,1864,1,272
5270,1865,0,120
5271,1865,1,230
5272,1865,2,130
5273,1865,3,174
5274,1865,4,346
5275,1866,0,317
5276,1866,1,683
5277,1867,0,190
5278,1867,1,666
5279,1867,2,144
5280,1868,0,451
5281,1868,1,549
5282,1869,0,657
5283,1869,1,343
5284,1870,0,272
5285,1870,1,728
5286,1871,0,294
5287,1871,1,465
5288,1871,2,241
5289,1872,0,606
5290,1872,1,222
5291,1872,2,172
5292,1873,0,231
5293,1873,1,258
5294,1873,2,511
5295,1874,0,460
5296,1874,1,540
5297,1875,0,470
5298,1875,1,530
5299,1876,0,403
5300,1876,1,597
5301,1877,0,155
5302,1877,1,290
5303,1877,2,555
5304,1878,0,508
5305,1878,1,492
5306,1879,0,229
5307,1879,1,319
5308,1879,2,452
5309,1880,0,369
5310,1880,1,139
5311,1880,2,492
5312,1881,0,31
5313,1881,1,360
5314,1881,2,357
5315,1881,3,252
5316,1882,0,134
5317,1882,1,441
5318,1882,2,425
5319,1883,0,129
5320,1883,1,871
5321,1884,0,432
5322,1884,1,568
5323,1885,0,495
5324,1885,1,505
5325,1886,0,433
5326,1886,1,567
5327,1887,0,388
5328,1887,1,612
5329,1888,0,480
5330,1888,1,520
5331,1889,0,286
5332,1889,1,116
5333,1889,2,381
5334,1889,3,217
5335,1890,0,419
5336,1890,1,581
5337,1891,0,415
5338,1891,1,585
5339,1892,0,344
5340,1892,1,656
5341,1893,0,279
5342,1893,1,721
5343,1894,0,519
5344,1894,1,302
5345,1894,2,179
5346,1895,0,537
5347,1895,1,463
5348,1896,0,727
5349,1896,1,273
5350,1897,0,332
5351,1897,1,115
5352,1897,2,553
5353,1898,0,480
5354,1898,1,520
5355,1899,0,634
5356,1899,1,366
5357,1900,0,193
5358,1900,1,807
5359,1901,0,180
5360,1901,1,820
5361,1902,0,316
5362,1902,1,684
5363,1903,0,672
5364,1903,1,328
5365,1904,0,646
5366,1904,1,354
5367,1905,0,185
5368,1905,1,286
5369,1905,2,529
5370,1906,0,627
5371,1906,1,373
5372,1907,0,373
5373,1907,1,627
5374,1908,0,846
5375,1908,1,154
5376,1909,0,533
5377,1909,1,467
5378,1910,0,613
5379,1910,1,176
5380,1910,2,211
5381,1911,0,488
5382,1911,1,512
5383,1912,0,150
5384,1912,1,320
5385,1912,2,530
5386,1913,0,109
5387,1913,1,286
5388,1913,2,203
5389,1913,3,402
5390,1914,0,429
5391,1914,1,571
5392,1915,0,230
5393,1915,1,574
5394,1915,2,196
5395,1916,0,95
5396,1916,1,110
5397,1916,2,142
5398,1916,3,653
5399,1917,0,351
5400,1917,1,259
5401,1917,2,88
5402,1917,3,302
5403,1918,0,418
5404,1918,1,402
5405,1918,2,180
5406,1919,0,215
5407,1919,1,170
5408,1919,2,409
5409,1919,3,206
5410,1920,0,247
5411,1920,1,753
5412,1921,0,613
5413,1921,1,387
5414,1922,0,701
5415,1922,1,299
5416,1923,0,82
5417,1923,1,129
5418,1923,2,362
5419,1923,3,427
5420,1924,0,236
5421,1924,1,498
5422,1924,2,266
5423,1925,0,71
5424,1925,1,325
5425,1925,2,391
5426,1925,3,213
5427,1926,0,197
5428,1926,1,591
5429,1926,2,212
5430,1927,0,624
5431,1927,1,376
5432,1928,0,103
5433,1928,1,556
5434,1928,2,219
5435,1928,3,122
5436,1929,0,284
5437,1929,1,716
5438,1930,0,827
5439,1930,1,173
5440,1931,0,28
5441,1931,1,539
5442,1931,2,228
5443,1931,3,205
5444,1932,0,623
5445,1932,1,377
5446,1933,0,134
5447,1933,1,226
5448,1933,2,160
5449,1933,3,480
5450,1934,0,516
5451,1934,1,484
5452,1935,0,658
5453,1935,1,342
5454,1936,0,558
5455,1936,1,442
5456,1937,0,698
5457,1937,1,302
5458,1938,0,740
5459,1938,1,260
5460,1939,0,335
5461,1939,1,665
5462,1940,0,232
5463,1940,1,623
5464,1940,2,145
5465,1941,0,666
5466,1941,1,334
5467,1942,0,444
5468,1942,1,556
5469,1943,0,133
5470,1943,1,137
5471,1943,2,730
5472,1944,0,20
5473,1944,1,265
5474,1944,2,715
5475,1945,0,221
5476,1945,1,779
5477,1946,0,182
5478,1946,1,641
5479,1946,2,177
5480,1947,0,667
5481,1947,1,333
5482,1948,0,274
5483,1948,1,726
5484,1949,0,831
5485,1949,1,169
5486,1950,0,446
5487,1950,1,554
5488,1951,0,367
5489,1951,1,633
5490,1952,0,571
5491,1952,1,429
5492,1953,0,514
5493,1953,1,486
5494,1954,0,440
5495,1954,1,560
5496,1955,0,377
5497,1955,1,225
5498,1955,2,398
5499,1956,0,601
5500,1956,1,189
5501,1956,2,210
5502,1957,0,421
5503,1957,1,144
5504,1957,2,163
5505,1957,3,272
5506,1958,0,156
5507,1958,1,844
5508,1959,0,348
5509,1959,1,652
5510,1960,0,39
5511,1960,1,563
5512,1960,2,202
5513,1960,3,196
5514,1961,0,266
5515,1961,1,734
5516,1962,0,201
5517,1962,1,799
5518,1963,0,738
5519,1963,1,262
5520,1964,0,152
5521,1964,1,649
5522,1964,2,199
5523,1965,0,588
5524,1965,1,412
5525,1966,0,26
5526,1966,1,974
5527,1967,0,658
5528,1967,1,342
5529,1968,0,377
5530,1968,1,623
5531,1969,0,206
5532,1969,1,794
5533,1970,0,648
5534,1970,1,352
5535,1971,0,346
5536,1971,1,654
5537,1972,0,242
5538,1972,1,588
5539,1972,2,170
5540,1973,0,282
5541,1973,1,718
5542,1974,0,494
5543,1974,1,506
5544,1975,0,428
5545,1975,1,572
5546,1976,0,441
5547,1976,1,559
5548,1977,0,744
5549,1977,1,256
5550,1978,0,171
5551,1978,1,829
5552,1979,0,235
5553,1979,1,262
5554,1979,2,503
5555,1980,0,520
5556,1980,1,480
5557,1981,0,547
5558,1981,1,453
5559,1982,0,655
5560,1982,1,345
5561,1983,0,121
5562,1983,1,676
5563,1983,2,203
5564,1984,0,429
5565,1984,1,571
5566,1985,0,572
5567,1985,1,428
5568,1986,0,288
5569,1986,1,522
5570,1986,2,190
5571,1987,0,378
5572,1987,1,622
5573,1988,0,713
5574,1988,1,287
5575,1989,0,308
5576,1989,1,692
5577,1990,0,713
5578,1990,1,287
5579,1991,0,464
5580,1991,1,536
5581,1992,0,735
5582,1992,1,265
5583,1993,0,159
5584,1993,1,200
5585,1993,2,156
5586,1993,3,485
5587,1994,0,477
5588,1994,1,523
5589,1995,0,384
5590,1995,1,181
5591,1995,2,435
5592,1996,0,202
5593,1996,1,798
5594,1997,0,685
5595,1997,1,315
5596,1998,0,375
5597,1998,1,185
5598,1998,2,440
5599,1999,0,648
5600,1999,1,352
5601,2000,0,474
5602,2000,1,141
5603,2000,2,385
5604,2001,0,323
5605,2001,1,677
5606,2002,0,215
5607,2002,1,227
5608,2002,2,558
5609,2003,0,85
5610,2003,1,177
5611,2003,2,738
5612,2004,0,140
5613,2004,1,537
5614,2004,2,323
5615,2005,0,190
5616,2005,1,665
5617,2005,2,145
5618,2006,0,246
5619,2006,1,754
5620,2007,0,459
5621,2007,1,541
5622,2008,0,320
5623,2008,1,680
5624,2009,0,774
5625,2009,1,226
5626,2010,0,45
5627,2010,1,955
5628,2011,0,179
5629,2011,1,645
5630,2011,2,176
5631,2012,0,249
5632,2012,1,751
5633,2013,0,672
5634,2013,1,328
5635,2014,0,225
5636,2014,1,139
5637,2014,2,493
5638,2014,3,143
5639,2015,0,822
5640,2015,1,178
5641,2016,0,44
5642,2016,1,780
5643,2016,2,176
5644,2017,0,415
5645,2017,1,585
5646,2018,0,950
5647,2018,1,50
5648,2019,0,793
5649,2019,1,133
5650,2019,2,74
5651,2020,0,56
5652,2020,1,944
5653,2021,0,440
5654,2021,1,410
5655,2021,2,150
5656,2022,0,169
5657,2022,1,774
5658,2022,2,57
5659,2023,0,88
5660,2023,1,427
5661,2023,2,104
5662,2023,3,236
5663,2023,4,57
5664,2023,5,88
5665,2024,0,327
5666,2024,1,673
5667,2025,0,200
5668,2025,1,800
5669,2026,0,70
5670,2026,1,690
5671,2026,2,240
5672,2027,0,934
5673,2027,1,66
5674,2028,0,269
5675,2028,1,119
5676,2028,2,67
5677,2028,3,545
5678,2029,0,102
5679,2029,1,117
5680,2029,2,71
5681,2029,3,562
5682,2029,4,148
5683,2030,0,918
5684,2030,1,82
5685,2031,0,120
5686,2031,1,659
5687,2031,2,79
5688,2031,3,121
5689,2031,4,21
5690,2032,0,917
5691,2032,1,83
5692,2033,0,73
5693,2033,1,574
5694,2033,2,102
5695,2033,3,173
5696,2033,4,78
5697,2034,0,17
5698,2034,1,551
5699,2034,2,187
5700,2034,3,85
5701,2034,4,160
5702,2035,0,90
5703,2035,1,170
5704,2035,2,273
5705,2035,3,467
5706,2036,0,301
5707,2036,1,92
5708,2036,2,607
5709,2037,0,97
5710,2037,1,903
5711,2038,0,172
5712,2038,1,828
5713,2039,0,220
5714,2039,1,780
5715,2040,0,552
5716,2040,1,93
5717,2040,2,355
5718,2041,0,136
5719,2041,1,864
5720,2042,0,907
5721,2042,1,93
5722,2043,0,182
5723,2043,1,703
5724,2043,2,115
5725,2044,0,6
5726,2044,1,92
5727,2044,2,98
5728,2044,3,645
5729,2044,4,45
5730,2044,5,81
5731,2044,6,33
5732,2045,0,95
5733,2045,1,49
5734,2045,2,203
5735,2045,3,653
5736,2046,0,40
5737,2046,1,719
5738,2046,2,49
5739,2046,3,91
5740,2046,4,101
5741,2047,0,129
5742,2047,1,167
5743,2047,2,78
5744,2047,3,87
5745,2047,4,455
5746,2047,5,55
5747,2047,6,29
5748,2048,0,84
5749,2048,1,831
5750,2048,2,85
5751,2049,0,157
5752,2049,1,90
5753,2049,2,249
5754,2049,3,80
5755,2049,4,424
5756,2050,0,364
5757,2050,1,83
5758,2050,2,465
5759,2050,3,88
5760,2051,0,154
5761,2051,1,672
5762,2051,2,83
5763,2051,3,91
5764,2052,0,86
5765,2052,1,94
5766,2052,2,820
5767,2053,0,378
5768,2053,1,622
5769,2054,0,37
5770,2054,1,111
5771,2054,2,282
5772,2054,3,570
5773,2055,0,88
5774,2055,1,75
5775,2055,2,590
5776,2055,3,247
5777,2056,0,69
5778,2056,1,96
5779,2056,2,75
5780,2056,3,609
5781,2056,4,80
5782,2056,5,71
5783,2057,0,233
5784,2057,1,258
5785,2057,2,127
5786,2057,3,309
5787,2057,4,73
5788,2058,0,116
5789,2058,1,417
5790,2058,2,396
5791,2058,3,71
5792,2059,0,15
5793,2059,1,71
5794,2059,2,463
5795,2059,3,159
5796,2059,4,292
5797,2060,0,430
5798,2060,1,499
5799,2060,2,71
5800,2061,0,65
5801,2061,1,69
5802,2061,2,742
5803,2061,3,124
5804,2062,0,195
5805,2062,1,805
5806,2063,0,189
5807,2063,1,811
5808,2064,0,773
5809,2064,1,227
5810,2065,0,203
5811,2065,1,797
5812,2066,0,557
5813,2066,1,72
5814,2066,2,72
5815,2066,3,139
5816,2066,4,156
5817,2066,5,4
5818,2067,0,60
5819,2067,1,940
5820,2068,0,44
5821,2068,1,182
5822,2068,2,774
5823,2069,0,220
5824,2069,1,742
5825,2069,2,38
5826,2070,0,224
5827,2070,1,776
5828,2071,0,532
5829,2071,1,468
5830,2072,0,35
5831,2072,1,625
5832,2072,2,153
5833,2072,3,187
5834,2073,0,218
5835,2073,1,782
5836,2074,0,467
5837,2074,1,533
5838,2075,0,206
5839,2075,1,424
5840,2075,2,370
5841,2076,0,563
5842,2076,1,230
5843,2076,2,207
5844,2077,0,122
5845,2077,1,356
5846,2077,2,67
5847,2077,3,455
5848,2078,0,787
5849,2078,1,28
5850,2078,2,185
5851,2079,0,687
5852,2079,1,313
5853,2080,0,780
5854,2080,1,220
5855,2081,0,710
5856,2081,1,290
5857,2082,0,734
5858,2082,1,266
5859,2083,0,781
5860,2083,1,219
5861,2084,0,242
5862,2084,1,758
5863,2085,0,591
5864,2085,1,409
5865,2086,0,419
5866,2086,1,581
5867,2087,0,487
5868,2087,1,513
5869,2088,0,624
5870,2088,1,376
5871,2089,0,745
5872,2089,1,255
5873,2090,0,15
5874,2090,1,81
5875,2090,2,102
5876,2090,3,300
5877,2090,4,502
5878,2091,0,670
5879,2091,1,330
5880,2092,0,523
5881,2092,1,477
5882,2093,0,508
5883,2093,1,492
5884,2094,0,227
5885,2094,1,773
5886,2095,0,456
5887,2095,1,362
5888,2095,2,182
5889,2096,0,419
5890,2096,1,276
5891,2096,2,127
5892,2096,3,178
5893,2097,0,389
5894,2097,1,611
5895,2098,0,253
5896,2098,1,747
5897,2099,0,181
5898,2099,1,819
5899,2100,0,679
5900,2100,1,321
5901,2101,0,741
5902,2101,1,259
5903,2102,0,185
5904,2102,1,782
5905,2102,2,33
5906,2103,0,48
5907,2103,1,187
5908,2103,2,765
5909,2104,0,564
5910,2104,1,123
5911,2104,2,200
5912,2104,3,15
5913,2104,4,98
5914,2105,0,590
5915,2105,1,410
5916,2106,0,15
5917,2106,1,803
5918,2106,2,182
5919,2107,0,56
5920,2107,1,689
5921,2107,2,255
