,Clusters,RTs,Total_tweets,CumRT
2973,2,65,297400,187149
2974,2,70,297500,187219
2975,2,79,297600,187298
2976,2,70,297700,187368
2977,2,69,297800,187437
2978,2,75,297900,187512
2979,2,63,298000,187575
2980,2,65,298100,187640
2981,2,73,298200,187713
2982,2,64,298300,187777
2983,2,72,298400,187849
2984,2,67,298500,187916
2985,2,73,298600,187989
2986,2,77,298700,188066
2987,2,78,298800,188144
2988,2,72,298900,188216
2989,2,78,299000,188294
2990,2,68,299100,188362
2991,2,74,299200,188436
2992,2,69,299300,188505
2993,2,65,299400,188570
2994,2,68,299500,188638
2995,2,65,299600,188703
2996,2,67,299700,188770
2997,2,65,299800,188835
2998,2,72,299900,188907
2999,2,73,300000,188980
3000,2,58,300100,189038
3001,2,65,300200,189103
3002,3,67,300300,189170
3003,2,66,300400,189236
3004,2,69,300500,189305
3005,2,69,300600,189374
3006,3,72,300700,189446
3007,2,76,300800,189522
3008,2,73,300900,189595
3009,2,71,301000,189666
3010,2,67,301100,189733
3011,2,75,301200,189808
3012,2,75,301300,189883
3013,2,74,301400,189957
3014,2,73,301500,190030
3015,2,76,301600,190106
3016,2,70,301700,190176
3017,2,65,301800,190241
3018,2,73,301900,190314
3019,2,70,302000,190384
3020,3,59,302100,190443
3021,2,66,302200,190509
3022,2,69,302300,190578
3023,3,67,302400,190645
3024,2,66,302500,190711
3025,3,68,302600,190779
3026,2,73,302700,190852
3027,2,63,302800,190915
3028,2,62,302900,190977
3029,2,63,303000,191040
3030,2,76,303100,191116
3031,2,68,303200,191184
3032,2,70,303300,191254
3033,2,75,303400,191329
3034,2,75,303500,191404
3035,2,67,303600,191471
3036,2,75,303700,191546
3037,2,71,303800,191617
3038,2,80,303900,191697
3039,2,63,304000,191760
3040,2,72,304100,191832
3041,2,68,304200,191900
3042,2,63,304300,191963
3043,2,56,304400,192019
3044,2,72,304500,192091
3045,2,64,304600,192155
3046,2,70,304700,192225
3047,2,66,304800,192291
3048,2,62,304900,192353
3049,2,67,305000,192420
3050,2,76,305100,192496
3051,2,65,305200,192561
3052,2,67,305300,192628
3053,2,74,305400,192702
3054,2,66,305500,192768
3055,2,64,305600,192832
3056,2,64,305700,192896
3057,2,67,305800,192963
3058,2,71,305900,193034
3059,2,65,306000,193099
3060,2,73,306100,193172
3061,2,73,306200,193245
3062,2,73,306300,193318
3063,2,67,306400,193385
3064,3,66,306500,193451
3065,2,77,306600,193528
3066,2,64,306700,193592
3067,2,67,306800,193659
3068,2,71,306900,193730
3069,2,63,307000,193793
3070,2,69,307100,193862
3071,2,74,307200,193936
3072,2,72,307300,194008
3073,2,71,307400,194079
3074,3,66,307500,194145
3075,2,60,307600,194205
3076,2,65,307700,194270
3077,3,63,307800,194333
3078,2,66,307900,194399
3079,2,69,308000,194468
3080,2,70,308100,194538
3081,2,71,308200,194609
3082,2,72,308300,194681
3083,2,72,308400,194753
3084,2,70,308500,194823
3085,2,68,308600,194891
3086,2,71,308700,194962
3087,2,76,308800,195038
3088,2,70,308900,195108
3089,2,69,309000,195177
3090,2,61,309100,195238
3091,3,65,309200,195303
3092,2,66,309300,195369
3093,2,67,309400,195436
3094,2,73,309500,195509
3095,2,69,309600,195578
3096,3,69,309700,195647
3097,2,76,309800,195723
3098,3,70,309900,195793
3099,2,69,310000,195862
3100,2,63,310100,195925
3101,2,67,310200,195992
3102,2,60,310300,196052
3103,2,72,310400,196124
3104,2,75,310500,196199
3105,2,72,310600,196271
3106,2,76,310700,196347
3107,2,56,310800,196403
3108,2,66,310900,196469
3109,3,68,311000,196537
3110,2,65,311100,196602
3111,2,66,311200,196668
3112,2,68,311300,196736
3113,3,66,311400,196802
3114,2,63,311500,196865
3115,2,66,311600,196931
3116,2,73,311700,197004
3117,2,69,311800,197073
3118,2,67,311900,197140
3119,2,71,312000,197211
3120,2,63,312100,197274
3121,2,65,312200,197339
3122,2,66,312300,197405
3123,2,66,312400,197471
3124,2,68,312500,197539
3125,2,73,312600,197612
3126,2,64,312700,197676
3127,2,70,312800,197746
3128,2,61,312900,197807
3129,2,67,313000,197874
3130,2,77,313100,197951
3131,2,71,313200,198022
3132,2,78,313300,198100
3133,2,72,313400,198172
3134,3,72,313500,198244
3135,2,71,313600,198315
3136,2,66,313700,198381
3137,2,81,313800,198462
3138,2,68,313900,198530
3139,2,74,314000,198604
3140,2,64,314100,198668
3141,2,65,314200,198733
3142,2,65,314300,198798
3143,2,81,314400,198879
3144,2,74,314500,198953
3145,2,63,314600,199016
3146,2,69,314700,199085
3147,2,67,314800,199152
3148,2,70,314900,199222
3149,2,80,315000,199302
3150,2,68,315100,199370
3151,2,74,315200,199444
3152,2,76,315300,199520
3153,2,71,315400,199591
3154,2,76,315500,199667
3155,2,80,315600,199747
3156,2,65,315700,199812
3157,2,77,315800,199889
3158,3,70,315900,199959
3159,2,73,316000,200032
3160,2,66,316100,200098
3161,3,67,316200,200165
3162,2,63,316300,200228
3163,2,73,316400,200301
3164,2,63,316500,200364
3165,2,71,316600,200435
3166,2,66,316700,200501
3167,3,68,316800,200569
3168,2,69,316900,200638
3169,2,70,317000,200708
3170,2,65,317100,200773
3171,3,77,317200,200850
3172,2,66,317300,200916
3173,3,72,317400,200988
3174,2,70,317500,201058
3175,3,67,317600,201125
3176,2,69,317700,201194
3177,3,73,317800,201267
3178,2,59,317900,201326
3179,2,68,318000,201394
3180,2,79,318100,201473
3181,2,72,318200,201545
3182,2,74,318300,201619
3183,2,73,318400,201692
3184,2,69,318500,201761
3185,2,79,318600,201840
3186,2,72,318700,201912
3187,2,71,318800,201983
3188,2,73,318900,202056
3189,2,73,319000,202129
3190,2,75,319100,202204
3191,2,65,319200,202269
3192,2,63,319300,202332
3193,2,64,319400,202396
3194,2,66,319500,202462
3195,2,72,319600,202534
3196,2,68,319700,202602
3197,2,68,319800,202670
3198,2,69,319900,202739
3199,2,73,320000,202812
3200,3,74,320100,202886
3201,2,78,320200,202964
3202,2,67,320300,203031
3203,2,68,320400,203099
3204,2,68,320500,203167
3205,2,69,320600,203236
3206,2,74,320700,203310
3207,2,72,320800,203382
3208,2,77,320900,203459
3209,3,73,321000,203532
3210,2,75,321100,203607
3211,2,74,321200,203681
3212,3,79,321300,203760
3213,2,75,321400,203835
3214,2,75,321500,203910
3215,2,79,321600,203989
3216,2,70,321700,204059
3217,2,72,321800,204131
3218,2,68,321900,204199
3219,2,75,322000,204274
3220,2,71,322100,204345
3221,2,69,322200,204414
3222,2,65,322300,204479
3223,2,69,322400,204548
3224,2,69,322500,204617
3225,2,70,322600,204687
3226,2,66,322700,204753
3227,3,73,322800,204826
3228,2,68,322900,204894
3229,2,72,323000,204966
3230,2,70,323100,205036
3231,2,74,323200,205110
3232,2,65,323300,205175
3233,3,72,323400,205247
3234,2,79,323500,205326
3235,2,64,323600,205390
3236,2,65,323700,205455
3237,2,69,323800,205524
3238,2,68,323900,205592
3239,2,69,324000,205661
3240,2,72,324100,205733
3241,3,71,324200,205804
3242,2,65,324300,205869
3243,2,72,324400,205941
3244,2,65,324500,206006
3245,2,68,324600,206074
3246,2,63,324700,206137
3247,2,62,324800,206199
3248,2,76,324900,206275
3249,2,73,325000,206348
3250,2,69,325100,206417
3251,2,69,325200,206486
3252,2,74,325300,206560
3253,2,62,325400,206622
3254,3,64,325500,206686
3255,2,65,325600,206751
3256,2,75,325700,206826
3257,2,71,325800,206897
3258,2,77,325900,206974
3259,2,65,326000,207039
3260,2,67,326100,207106
3261,2,73,326200,207179
3262,3,59,326300,207238
3263,2,69,326400,207307
3264,3,73,326500,207380
3265,2,70,326600,207450
3266,2,72,326700,207522
3267,2,69,326800,207591
3268,2,76,326900,207667
3269,2,66,327000,207733
3270,2,76,327100,207809
3271,2,72,327200,207881
3272,2,65,327300,207946
3273,2,67,327400,208013
3274,2,66,327500,208079
3275,2,66,327600,208145
3276,2,71,327700,208216
3277,2,67,327800,208283
3278,2,70,327900,208353
3279,2,70,328000,208423
3280,3,73,328100,208496
3281,2,62,328200,208558
3282,3,72,328300,208630
3283,2,63,328400,208693
3284,2,65,328500,208758
3285,2,71,328600,208829
3286,2,66,328700,208895
3287,2,73,328800,208968
3288,2,73,328900,209041
3289,2,66,329000,209107
3290,2,70,329100,209177
3291,2,64,329200,209241
3292,2,67,329300,209308
3293,2,65,329400,209373
3294,2,70,329500,209443
3295,3,68,329600,209511
3296,3,68,329700,209579
3297,2,62,329800,209641
3298,2,74,329900,209715
3299,2,74,330000,209789
3300,2,74,330100,209863
3301,2,74,330200,209937
3302,2,74,330300,210011
3303,2,67,330400,210078
3304,2,70,330500,210148
3305,2,73,330600,210221
3306,2,61,330700,210282
3307,2,76,330800,210358
3308,2,73,330900,210431
3309,2,74,331000,210505
3310,2,77,331100,210582
3311,2,66,331200,210648
3312,2,70,331300,210718
3313,2,70,331400,210788
3314,2,75,331500,210863
3315,2,61,331600,210924
3316,2,72,331700,210996
3317,2,77,331800,211073
3318,2,65,331900,211138
3319,2,70,332000,211208
3320,2,64,332100,211272
3321,2,78,332200,211350
3322,2,66,332300,211416
3323,3,69,332400,211485
3324,2,78,332500,211563
3325,2,74,332600,211637
3326,2,74,332700,211711
3327,2,65,332800,211776
3328,2,72,332900,211848
3329,2,69,333000,211917
3330,2,70,333100,211987
3331,2,75,333200,212062
3332,2,76,333300,212138
3333,2,62,333400,212200
3334,2,70,333500,212270
3335,2,74,333600,212344
3336,2,74,333700,212418
3337,2,69,333800,212487
3338,2,64,333900,212551
3339,2,74,334000,212625
3340,2,69,334100,212694
3341,2,76,334200,212770
3342,2,70,334300,212840
3343,2,66,334400,212906
3344,2,77,334500,212983
3345,2,67,334600,213050
3346,2,67,334700,213117
3347,2,72,334800,213189
3348,3,64,334900,213253
3349,2,67,335000,213320
3350,2,68,335100,213388
3351,2,66,335200,213454
3352,2,64,335300,213518
3353,2,63,335400,213581
3354,2,68,335500,213649
3355,2,64,335600,213713
3356,2,69,335700,213782
3357,2,70,335800,213852
3358,2,80,335900,213932
3359,2,73,336000,214005
3360,2,64,336100,214069
3361,2,70,336200,214139
3362,2,73,336300,214212
3363,2,74,336400,214286
3364,2,77,336500,214363
3365,2,68,336600,214431
3366,2,65,336700,214496
3367,2,59,336800,214555
3368,2,70,336900,214625
3369,2,70,337000,214695
3370,2,76,337100,214771
3371,2,71,337200,214842
3372,2,76,337300,214918
3373,2,62,337400,214980
3374,2,65,337500,215045
3375,3,72,337600,215117
3376,2,72,337700,215189
3377,2,71,337800,215260
3378,2,60,337900,215320
3379,2,65,338000,215385
3380,2,63,338100,215448
3381,3,68,338200,215516
3382,2,78,338300,215594
3383,2,82,338400,215676
3384,2,68,338500,215744
3385,2,80,338600,215824
3386,2,69,338700,215893
3387,2,62,338800,215955
3388,2,70,338900,216025
3389,2,73,339000,216098
3390,2,65,339100,216163
3391,2,67,339200,216230
3392,2,71,339300,216301
3393,3,73,339400,216374
3394,2,72,339500,216446
3395,2,79,339600,216525
3396,2,70,339700,216595
3397,2,69,339800,216664
3398,2,68,339900,216732
